Nom Groupe,Vendeur,Domaine,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Entreprise_005,MARTY RILEY,12 VOICE,174830,181873,107364,156179,185010,131370,107242
Entreprise_005,MARTY RILEY,12 VOICE,128313,170387,97556,39952,52532,20770,28695
Entreprise_005,MARTY RILEY,12 VOICE,176496,84463,68081,117532,116881,51693,167346
Entreprise_005,MARTY RILEY,12 VOICE,75528,162108,13839,31630,27633,183782,167381
Entreprise_005,MARTY RILEY,12 VOICE,177382,110085,14617,67838,159743,142673,197042
Entreprise_005,MARTY RILEY,12 VOICE,100870,6798,199467,199070,1394,41765,60875
Entreprise_005,MARTY RILEY,12 VOICE,180818,159288,26735,101906,738,106824,125969
Entreprise_005,MARTY RILEY,12 VOICE,115416,133938,101984,28625,169803,117646,137865
Entreprise_005,MARTY RILEY,12 VOICE,102495,174909,93747,74070,95858,52202,24900
Entreprise_005,MARTY RILEY,12 VOICE,113830,-439,68874,62448,66627,192708,162719
Entreprise_005,MARTY RILEY,12 VOICE,89292,116414,130228,181573,162755,132736,46450
Entreprise_005,MARTY RILEY,12 VOICE,78250,174047,96252,138688,57063,165739,178155
Entreprise_005,MARTY RILEY,12 VOICE,170784,145236,138657,151807,69866,178496,47166
Entreprise_005,MARTY RILEY,12 VOICE,66157,116973,60982,145198,6960,172843,34225
Entreprise_005,MARTY RILEY,12 VOICE,84728,29661,182464,27761,159885,84233,35973
Entreprise_005,MARTY RILEY,12 VOICE,163805,18937,140520,125385,126739,75625,167831
Entreprise_005,MARTY RILEY,12 VOICE,99164,123845,346,192048,62611,145123,4241
Entreprise_005,MARTY RILEY,12 VOICE,91625,76972,163279,27747,79687,185945,114656
Entreprise_005,MARTY RILEY,12 VOICE,81032,43232,96800,1130,269,76190,48200
Entreprise_005,MARTY RILEY,12 VOICE,66028,34101,51872,122054,95606,75527,1652
Entreprise_005,MARTY RILEY,12 VOICE,85639,-137,19487,171038,8244,148606,187319
Entreprise_005,MARTY RILEY,13 TEL & COLLABORATION,20541,157811,162845,21662,14946,199837,77540
Entreprise_005,MARTY RILEY,13 TEL & COLLABORATION,89598,124091,164656,149856,153220,194594,85910
Entreprise_005,MARTY RILEY,13 TEL & COLLABORATION,98442,32043,79495,152680,198584,75263,30115
Entreprise_005,MARTY RILEY,13 TEL & COLLABORATION,11593,23081,26930,136725,16626,108956,182970
Entreprise_005,MARTY RILEY,21 MOBILE,132491,159815,25570,32975,68671,166427,153187
Entreprise_005,MARTY RILEY,21 MOBILE,137019,175896,179254,18357,53356,105457,183887
Entreprise_005,MARTY RILEY,21 MOBILE,147141,186877,155074,118670,35176,99395,101230
Entreprise_005,MARTY RILEY,21 MOBILE,47772,130811,23929,197497,147955,133555,8069
Entreprise_005,MARTY RILEY,21 MOBILE,64031,168610,65354,73254,144579,146299,-54
Entreprise_005,MARTY RILEY,21 MOBILE,158926,72427,73064,71238,71619,190870,150781
Entreprise_005,MARTY RILEY,21 MOBILE,161622,107146,76119,154635,92588,54377,44430
Entreprise_005,MARTY RILEY,21 MOBILE,45936,39892,39053,113183,66937,58113,24444
Entreprise_005,MARTY RILEY,21 MOBILE,156791,20154,105787,174260,-792,50623,11030
Entreprise_005,MARTY RILEY,21 MOBILE,24230,105738,133793,185152,190480,141152,157601
Entreprise_005,MARTY RILEY,21 MOBILE,12791,25790,5641,46733,154270,16072,182813
Entreprise_005,MARTY RILEY,21 MOBILE,35966,152644,9856,191121,188132,106233,176440
Entreprise_005,MARTY RILEY,21 MOBILE,87551,30202,173116,52463,17628,45246,154702
Entreprise_005,MARTY RILEY,21 MOBILE,130805,32793,51196,136803,55503,199001,41885
Entreprise_005,MARTY RILEY,41 CLOUD,165313,8892,65012,192188,153155,147423,48140
Entreprise_005,MARTY RILEY,41 CLOUD,89283,18779,68378,64172,12956,92793,130485
Entreprise_005,MARTY RILEY,41 CLOUD,183444,32522,11923,90155,114048,99184,32283
Entreprise_006,LOPEZ RILEY,12 VOICE,33042,58223,187646,12402,22690,192964,82415
Entreprise_006,LOPEZ RILEY,12 VOICE,131410,189873,196076,146427,57681,170180,30685
Entreprise_006,LOPEZ RILEY,12 VOICE,159336,50078,126142,14754,86149,163313,173496
Entreprise_006,LOPEZ RILEY,12 VOICE,85495,68831,69306,111342,46889,12727,135154
Entreprise_006,LOPEZ RILEY,12 VOICE,81126,36605,70454,80869,49092,140977,138783
Entreprise_006,LOPEZ RILEY,12 VOICE,136652,176702,197827,56568,63346,162035,120139
Entreprise_006,LOPEZ RILEY,12 VOICE,98517,85043,175676,49323,100912,2502,192280
Entreprise_006,LOPEZ RILEY,12 VOICE,75379,8090,151001,40993,39055,65933,120813
Entreprise_006,LOPEZ RILEY,12 VOICE,98599,102868,24169,131984,50661,101956,91818
Entreprise_006,LOPEZ RILEY,12 VOICE,87191,63797,40234,161770,139396,112977,34522
Entreprise_006,LOPEZ RILEY,12 VOICE,65948,72203,65004,112033,71209,127727,96044
Entreprise_006,LOPEZ RILEY,12 VOICE,107151,18106,125434,160197,47680,18629,48667
Entreprise_006,LOPEZ RILEY,12 VOICE,94407,186060,92383,11929,137138,118493,185447
Entreprise_006,LOPEZ RILEY,12 VOICE,151081,11903,27689,129051,100409,199135,145579
Entreprise_006,LOPEZ RILEY,12 VOICE,133708,107426,15250,194348,198567,43539,198057
Entreprise_006,LOPEZ RILEY,12 VOICE,138196,43900,46374,50105,50115,147704,123946
Entreprise_006,LOPEZ RILEY,12 VOICE,17468,131205,130631,136115,86380,36064,117083
Entreprise_006,LOPEZ RILEY,13 TEL & COLLABORATION,121658,142514,130128,143362,184657,68529,7449
Entreprise_006,LOPEZ RILEY,13 TEL & COLLABORATION,84993,170405,127837,192115,12368,173408,182517
Entreprise_006,LOPEZ RILEY,21 MOBILE,60525,50338,192271,99877,74512,82831,62426
Entreprise_006,LOPEZ RILEY,21 MOBILE,102233,165780,42944,29687,185341,137290,78497
Entreprise_006,LOPEZ RILEY,21 MOBILE,22442,151431,151622,92326,111130,180767,113172
Entreprise_006,LOPEZ RILEY,21 MOBILE,171171,168905,145299,155529,141663,16863,10555
Entreprise_006,LOPEZ RILEY,21 MOBILE,120289,60995,198560,127640,106272,2029,76810
Entreprise_006,LOPEZ RILEY,71 HOME,69553,167624,37969,35720,104975,120663,133844
Entreprise_007,LOPEZ RILEY,12 VOICE,62184,1446,120272,79580,164555,78096,158167
Entreprise_007,LOPEZ RILEY,12 VOICE,90582,168871,130376,159239,195219,172960,128084
Entreprise_007,LOPEZ RILEY,12 VOICE,101170,102215,19018,165656,143069,56825,107430
Entreprise_007,LOPEZ RILEY,12 VOICE,115671,68144,46381,126693,43731,107980,27055
Entreprise_007,LOPEZ RILEY,12 VOICE,148301,141306,116575,121222,114869,198065,112011
Entreprise_007,LOPEZ RILEY,12 VOICE,127254,42486,116519,68067,99332,69003,150987
Entreprise_007,LOPEZ RILEY,12 VOICE,89428,110731,112733,134496,46510,20204,127811
Entreprise_007,LOPEZ RILEY,12 VOICE,17940,160265,76426,125369,79601,133289,174549
Entreprise_007,LOPEZ RILEY,12 VOICE,108952,74474,115799,134329,25128,60023,130618
Entreprise_007,LOPEZ RILEY,12 VOICE,183525,148868,120200,4582,132926,106223,42684
Entreprise_007,LOPEZ RILEY,12 VOICE,61460,170909,194454,160884,62260,125569,157746
Entreprise_007,LOPEZ RILEY,12 VOICE,73745,15045,75095,65361,50319,15185,173136
Entreprise_007,LOPEZ RILEY,12 VOICE,130664,104948,58573,177350,30503,135450,107588
Entreprise_007,LOPEZ RILEY,12 VOICE,38897,169163,148996,183293,169863,94705,48167
Entreprise_007,LOPEZ RILEY,12 VOICE,19404,131308,36330,102068,173690,106736,63829
Entreprise_007,LOPEZ RILEY,13 TEL & COLLABORATION,120247,153767,43675,101161,8848,99017,129004
Entreprise_007,LOPEZ RILEY,13 TEL & COLLABORATION,16249,106250,132154,52506,150204,49446,174681
Entreprise_007,LOPEZ RILEY,81 AUTRES,141316,2444,175708,82505,119921,134955,181667
Entreprise_008,BLANC SAM,12 VOICE,181702,154426,18494,185,3036,105451,109952
Entreprise_008,BLANC SAM,12 VOICE,189409,17845,191983,142021,139349,111870,109221
Entreprise_008,BLANC SAM,11 CONNECTIVITY,126843,50207,19086,58880,17030,29695,105119
Entreprise_008,BLANC SAM,11 CONNECTIVITY,164729,165632,21274,137635,65315,144516,129394
Entreprise_008,BLANC SAM,11 CONNECTIVITY,8250,163751,19624,145651,48554,84476,119593
Entreprise_008,BLANC SAM,11 CONNECTIVITY,522,59842,87772,151979,198943,55771,86959
Entreprise_008,BLANC SAM,11 CONNECTIVITY,148845,114314,45638,2183,174673,77829,139336
Entreprise_008,BLANC SAM,12 VOICE,127652,107651,179352,4649,93041,21565,106009
Entreprise_008,BLANC SAM,12 VOICE,32885,40116,186798,14707,125209,116501,69280
Entreprise_008,BLANC SAM,12 VOICE,26136,90033,160343,8510,169211,55591,64414
Entreprise_008,BLANC SAM,12 VOICE,42753,160753,12694,123859,152904,79043,164071
Entreprise_008,BLANC SAM,12 VOICE,81911,166596,4290,45872,191624,110198,188444
Entreprise_008,BLANC SAM,12 VOICE,36701,5777,159947,38750,65301,161854,46366
Entreprise_008,BLANC SAM,12 VOICE,109629,169063,70561,66466,199218,80522,30951
Entreprise_008,BLANC SAM,12 VOICE,153181,141151,136343,73038,9282,194976,104394
Entreprise_008,BLANC SAM,12 VOICE,17954,158529,157963,119567,44609,75448,103443
Entreprise_008,BLANC SAM,12 VOICE,39239,90417,141611,22689,87958,30068,83158
Entreprise_008,BLANC SAM,12 VOICE,27804,136467,25081,14916,115166,165947,75707
Entreprise_008,BLANC SAM,12 VOICE,192334,134257,144802,176394,155211,141830,43409
Entreprise_008,BLANC SAM,12 VOICE,1749,84113,172095,62008,151521,11239,71914
Entreprise_008,BLANC SAM,12 VOICE,103540,146203,18237,64178,138637,193891,9439
Entreprise_008,BLANC SAM,12 VOICE,60513,114674,198463,98904,169984,8177,143301
Entreprise_008,BLANC SAM,12 VOICE,138920,91546,8422,168933,169993,137391,180040
Entreprise_008,BLANC SAM,12 VOICE,140324,177298,198666,-327,96073,155725,68350
Entreprise_008,BLANC SAM,13 TEL & COLLABORATION,179657,6967,106910,34941,1681,108908,104021
Entreprise_008,BLANC SAM,13 TEL & COLLABORATION,7938,143928,159307,128086,130160,144833,49165
Entreprise_008,BLANC SAM,21 MOBILE,1600,169276,151471,78072,41246,151416,9739
Entreprise_008,BLANC SAM,21 MOBILE,111289,17068,199561,103715,165574,130001,125063
Entreprise_008,BLANC SAM,21 MOBILE,136563,77600,123086,17333,19101,124960,155584
Entreprise_008,BLANC SAM,21 MOBILE,68107,169299,87804,198768,139333,8885,138105
Entreprise_009,MARTY CASEY,12 VOICE,7419,150495,89362,188434,146262,180767,155498
Entreprise_009,MARTY CASEY,12 VOICE,787,199439,95112,52089,42221,165612,165515
Entreprise_009,MARTY CASEY,12 VOICE,111207,69199,-600,159577,168136,95536,129261
Entreprise_009,MARTY CASEY,12 VOICE,23036,65527,3885,66325,30050,128984,4321
Entreprise_009,MARTY CASEY,12 VOICE,112485,87968,190337,92694,173452,172650,83693
Entreprise_009,MARTY CASEY,12 VOICE,120467,76152,97059,173756,60556,51878,78206
Entreprise_009,MARTY CASEY,12 VOICE,76221,107013,13770,136711,156396,58652,157007
Entreprise_009,MARTY CASEY,12 VOICE,51946,153601,120127,109636,163711,188647,19911
Entreprise_009,MARTY CASEY,12 VOICE,15284,148534,195285,49168,189690,117344,66194
Entreprise_009,MARTY CASEY,12 VOICE,85313,18774,121945,44204,133607,102648,31826
Entreprise_009,MARTY CASEY,12 VOICE,115739,25663,63706,139456,48669,104059,148420
Entreprise_009,MARTY CASEY,12 VOICE,194865,88756,71838,74392,137169,47408,141676
Entreprise_009,MARTY CASEY,12 VOICE,94453,67249,14816,51544,154609,53566,38858
Entreprise_009,MARTY CASEY,12 VOICE,182112,52819,70365,193878,157031,17555,54749
Entreprise_009,MARTY CASEY,12 VOICE,59094,43645,75879,176498,35593,46752,150278
Entreprise_009,MARTY CASEY,12 VOICE,185263,87502,159363,150705,174748,37079,27975
Entreprise_009,MARTY CASEY,12 VOICE,159938,18928,20374,118580,36824,79813,105292
Entreprise_009,MARTY CASEY,12 VOICE,92484,6343,19282,57363,189505,194718,180107
Entreprise_009,MARTY CASEY,12 VOICE,119771,54655,28545,149606,177430,3858,111636
Entreprise_009,MARTY CASEY,12 VOICE,132911,10657,8990,189012,43400,30587,7742
Entreprise_009,MARTY CASEY,12 VOICE,199028,143847,58425,168651,53499,11479,8432
Entreprise_009,MARTY CASEY,12 VOICE,15091,119744,38964,60559,28127,50237,142607
Entreprise_009,MARTY CASEY,12 VOICE,4205,183573,141510,111639,65190,88458,586
Entreprise_009,MARTY CASEY,12 VOICE,197168,71737,64723,128023,193824,195614,191952
Entreprise_009,MARTY CASEY,12 VOICE,64246,49376,25522,186095,183146,66116,36232
Entreprise_009,MARTY CASEY,12 VOICE,141132,97908,93692,27606,186511,105228,90705
Entreprise_009,MARTY CASEY,12 VOICE,91162,25222,148552,197818,124536,111640,54419
Entreprise_009,MARTY CASEY,12 VOICE,146748,124495,43432,59238,138475,174228,173812
Entreprise_009,MARTY CASEY,12 VOICE,167785,185036,138434,195357,62559,185672,92645
Entreprise_009,MARTY CASEY,12 VOICE,61831,40428,76399,76984,148413,112478,15969
Entreprise_009,MARTY CASEY,12 VOICE,75907,102118,81582,150668,151547,64422,169186
Entreprise_009,MARTY CASEY,12 VOICE,82808,72913,106404,83132,51990,10865,39529
Entreprise_009,MARTY CASEY,12 VOICE,83198,98806,160597,192316,196676,5405,193388
Entreprise_009,MARTY CASEY,12 VOICE,152907,-334,96234,184503,15687,134223,170096
Entreprise_009,MARTY CASEY,21 MOBILE,189162,144100,99549,126279,69432,69348,86808
Entreprise_009,MARTY CASEY,21 MOBILE,163080,40764,54829,104838,24763,92195,153658
Entreprise_009,MARTY CASEY,21 MOBILE,193099,168189,92776,147710,63498,69920,93860
Entreprise_009,MARTY CASEY,21 MOBILE,114230,199815,147247,71583,199864,1924,115186
Entreprise_009,MARTY CASEY,21 MOBILE,156696,101078,79069,33521,71296,75545,113822
Entreprise_010,LOPEZ RILEY,12 VOICE,148393,127853,2866,131516,162771,59582,174375
Entreprise_010,LOPEZ RILEY,12 VOICE,93745,138326,29877,161726,123439,98,89220
Entreprise_010,LOPEZ RILEY,21 MOBILE,107052,47970,198881,101528,148370,174706,55278
Entreprise_010,LOPEZ RILEY,21 MOBILE,3832,158729,127664,65369,63392,65119,77540
Entreprise_010,LOPEZ RILEY,21 MOBILE,180466,13091,99693,2962,107426,33257,148620
Entreprise_010,LOPEZ RILEY,21 MOBILE,29750,37029,190606,123340,9136,174651,58665
Entreprise_010,LOPEZ RILEY,21 MOBILE,186072,177529,88133,69433,195967,185322,84355
Entreprise_010,LOPEZ RILEY,21 MOBILE,170306,38043,114137,28190,16607,163582,16145
Entreprise_010,LOPEZ RILEY,21 MOBILE,143378,195849,126867,45695,129480,140979,155944
Entreprise_010,LOPEZ RILEY,21 MOBILE,148362,137899,90808,57189,115367,115187,147593
Entreprise_011,MARTY CASEY,12 VOICE,110930,175617,153884,192673,34292,195298,79849
Entreprise_011,MARTY CASEY,12 VOICE,179771,146505,51888,145028,18854,2634,177258
Entreprise_011,MARTY CASEY,12 VOICE,164991,166433,161951,75001,7134,125375,92457
Entreprise_011,MARTY CASEY,12 VOICE,178964,142088,104313,82921,170009,136288,108542
Entreprise_011,MARTY CASEY,12 VOICE,124762,114840,90006,143315,41775,11370,18043
Entreprise_011,MARTY CASEY,12 VOICE,63999,23461,10954,141937,115708,134893,22403
Entreprise_011,MARTY CASEY,12 VOICE,169531,32591,15989,139668,167050,90336,181455
Entreprise_011,MARTY CASEY,12 VOICE,26922,18428,88305,155924,71044,8630,103860
Entreprise_011,MARTY CASEY,12 VOICE,91525,27107,192588,136215,141598,192248,20623
Entreprise_012,LOPEZ RILEY,12 VOICE,10256,179633,93646,42531,112045,18152,9545
Entreprise_012,LOPEZ RILEY,12 VOICE,170767,141647,2036,31235,120107,37509,30361
Entreprise_012,LOPEZ RILEY,21 MOBILE,69426,108535,63220,163272,67861,119435,49221
Entreprise_012,LOPEZ RILEY,21 MOBILE,127218,27602,72201,103791,76498,186147,48191
Entreprise_012,LOPEZ RILEY,21 MOBILE,72468,129802,12754,159974,182044,120857,4215
Entreprise_012,LOPEZ RILEY,21 MOBILE,145147,36072,183715,152811,176711,135334,31945
Entreprise_013,MARTY CASEY,12 VOICE,106886,195433,70644,93296,50540,86224,156991
Entreprise_013,MARTY CASEY,12 VOICE,55714,8685,159110,106781,178957,187913,157915
Entreprise_013,MARTY CASEY,12 VOICE,158542,52229,114186,181753,140851,124390,21750
Entreprise_013,MARTY CASEY,12 VOICE,110342,159138,22458,176517,23287,102593,128966
Entreprise_013,MARTY CASEY,21 MOBILE,69873,69434,108421,57722,145705,170262,185043
Entreprise_013,MARTY CASEY,21 MOBILE,195625,63499,125635,160238,35767,182537,174089
Entreprise_013,MARTY CASEY,12 VOICE,18701,185884,23536,171301,127313,172452,35266
Entreprise_013,MARTY CASEY,12 VOICE,68557,166667,31531,26710,59548,161376,94921
Entreprise_013,MARTY CASEY,12 VOICE,57754,171950,65441,139728,92981,149021,116795
Entreprise_013,MARTY CASEY,12 VOICE,5335,66001,178599,16251,38759,74315,150227
Entreprise_013,MARTY CASEY,12 VOICE,74341,103906,161943,143061,54758,95725,131036
Entreprise_013,MARTY CASEY,12 VOICE,57988,151362,55745,178962,171033,36375,171341
Entreprise_013,MARTY CASEY,12 VOICE,69195,198158,54249,38432,123917,111342,122394
Entreprise_013,MARTY CASEY,12 VOICE,46179,40719,45154,58817,149626,169525,89191
Entreprise_013,MARTY CASEY,12 VOICE,91555,20917,149528,157052,158329,119144,39169
Entreprise_013,MARTY CASEY,12 VOICE,130563,142903,158271,9953,134397,75749,10568
Entreprise_013,MARTY CASEY,12 VOICE,67584,90947,77947,76078,128596,126752,113979
Entreprise_013,MARTY CASEY,12 VOICE,60699,169726,108364,74691,89826,112832,79863
Entreprise_013,MARTY CASEY,12 VOICE,155663,81007,-169,53498,134475,124802,190553
Entreprise_013,MARTY CASEY,12 VOICE,98220,163275,174436,193720,122807,9871,103733
Entreprise_013,MARTY CASEY,12 VOICE,163103,96585,86481,6942,194037,124129,154815
Entreprise_013,MARTY CASEY,12 VOICE,65784,149493,137557,115786,131933,164600,130193
Entreprise_013,MARTY CASEY,12 VOICE,154754,178256,171671,52080,22237,183726,97632
Entreprise_013,MARTY CASEY,12 VOICE,120250,61885,83821,183173,35680,76061,83060
Entreprise_013,MARTY CASEY,12 VOICE,50303,104364,41461,7500,156102,157217,79641
Entreprise_013,MARTY CASEY,12 VOICE,149988,70460,14957,92645,78186,12587,95583
Entreprise_013,MARTY CASEY,12 VOICE,72705,169853,125997,134995,57219,40102,71640
Entreprise_013,MARTY CASEY,13 TEL & COLLABORATION,87995,38006,171611,197079,127666,58446,121982
Entreprise_013,MARTY CASEY,21 MOBILE,87416,25283,66914,162923,18547,86950,139386
Entreprise_013,MARTY CASEY,21 MOBILE,103483,64670,153507,19738,41166,107444,140343
Entreprise_013,MARTY CASEY,21 MOBILE,158455,139387,138879,158955,116537,172585,57524
Entreprise_013,MARTY CASEY,21 MOBILE,94384,59561,28416,188762,165166,20790,104750
Entreprise_013,MARTY CASEY,21 MOBILE,183328,148672,150590,150261,144566,90213,191770
Entreprise_013,MARTY CASEY,21 MOBILE,22491,176512,54045,170838,166006,108110,90278
Entreprise_013,MARTY CASEY,21 MOBILE,177726,6756,39838,156502,195709,10077,59168
Entreprise_013,MARTY CASEY,21 MOBILE,79091,177141,13537,79415,168477,39226,29369
Entreprise_013,MARTY CASEY,21 MOBILE,11105,5120,79505,97011,106524,108241,151041
Entreprise_013,MARTY CASEY,21 MOBILE,67958,108774,90865,151406,113746,153285,126681
Entreprise_013,MARTY CASEY,21 MOBILE,95946,55894,76865,143625,30926,191454,177138
Entreprise_013,MARTY CASEY,21 MOBILE,194296,1573,84622,98207,22093,54621,178728
Entreprise_013,MARTY CASEY,21 MOBILE,122109,15211,18658,188985,85728,50156,93648
Entreprise_013,MARTY CASEY,21 MOBILE,178118,22830,120092,67514,108066,93007,162607
Entreprise_013,MARTY CASEY,21 MOBILE,130711,160399,18946,98464,160373,155884,118933
Entreprise_013,MARTY CASEY,21 MOBILE,143110,53156,80222,60555,16886,143464,183827
Entreprise_013,MARTY CASEY,21 MOBILE,98639,172467,167616,121437,74253,19278,57209
Entreprise_013,MARTY CASEY,21 MOBILE,127139,27397,129769,130265,169954,184120,64799
Entreprise_013,MARTY CASEY,21 MOBILE,115705,172106,125161,32507,166763,108737,116267
Entreprise_013,MARTY CASEY,21 MOBILE,111995,14489,28316,6941,186098,138837,187466
Entreprise_013,MARTY CASEY,12 VOICE,171580,118505,52994,75216,56428,38726,117708
Entreprise_013,MARTY CASEY,12 VOICE,105049,144537,141031,76946,75922,50964,143207
Entreprise_013,MARTY CASEY,13 TEL & COLLABORATION,42673,121561,54402,148320,19427,18561,41425
Entreprise_013,MARTY CASEY,21 MOBILE,182474,32467,167853,142142,19521,163203,35032
Entreprise_013,MARTY CASEY,21 MOBILE,97622,37696,83765,83137,91787,98992,104572
Entreprise_013,MARTY CASEY,21 MOBILE,1831,171132,139033,155120,54049,180749,49289
Entreprise_013,MARTY CASEY,21 MOBILE,41825,95155,147448,162496,188422,73040,120350
Entreprise_014,MARTY CASEY,12 VOICE,58698,166514,158960,104047,119336,131487,23877
Entreprise_014,MARTY CASEY,12 VOICE,38940,71579,34374,60609,73433,178998,108266
Entreprise_014,MARTY CASEY,81 AUTRES,153752,104156,87868,177741,164626,51036,172292
Entreprise_014,MARTY CASEY,11 CONNECTIVITY,46160,142239,187011,174688,188100,172507,138597
